CreditSum;age;OrgStanding_N;kolichestvo_detej_mladshe_18;ConfirmedMonthlyIncome (Target)
540000.00;44;22.50;0;21095.38
205416.00;39;3.58;1;42002.67
106523.00;53;31.00;0;16782.93
589495.77;51;1.00;0;14207.00
300000.00;32;2.00;0;29763.38
585891.56;51;32.00;0;24938.26
197438.00;35;0.50;0;13400.01
510000.00;26;1.17;0;21241.29
705000.00;46;6.00;0;22842.16
169874.00;38;1.42;2;26833.36
541900.00;33;9.00;2;33920.39
392808.62;60;7.00;0;24701.67
457143.00;32;1.00;1;37311.59
31000.00;32;3.00;0;31043.00
562500.00;28;8.42;0;42957.15
103557.56;46;22.00;1;22760.20
700000.00;24;1.75;0;25840.79
107099.00;21;0.83;0;19924.49
500000.00;53;10.17;0;44442.14
700000.00;50;29.83;0;25678.61
465000.00;42;6.00;1;52200.00
150000.00;29;5.00;2;58242.25
850000.00;28;0.75;0;143977.48
703999.00;32;1.58;2;131156.71
500000.00;46;2.83;0;47785.00
700000.00;29;0.92;1;137248.11
300000.00;33;0.75;0;32977.30
550000.00;23;2.50;0;49662.77
151000.00;33;1.75;2;104482.03
564750.00;30;0.67;0;29761.17
743700.00;53;7.00;0;28570.71
500000.00;26;3.00;0;38130.98
800000.00;26;3.58;0;31689.52
550000.00;35;8.75;2;30027.43
500000.00;23;1.33;0;40552.02
588375.00;30;0.83;0;32435.83
211650.73;33;13.50;2;33754.61
627750.00;30;10.00;0;30650.01
600000.00;45;14.00;1;114682.24
93100.00;29;1.17;1;8707.20
93100.00;27;5.17;1;16883.68
203625.00;23;1.25;1;31645.56
161250.00;54;6.00;0;38706.30
519087.92;53;2.00;0;17605.10
465000.00;31;4.67;0;31876.08
200000.00;28;0.50;0;33132.08
400000.00;28;4.00;1;36286.80
490000.00;46;6.00;2;34418.00
500000.00;54;38.00;0;31788.68
591025.00;23;0.42;0;21451.86
322500.00;31;2.17;0;51322.26
506250.00;42;11.00;0;27928.32
359450.00;21;0.67;0;25750.36
600000.00;38;1.00;2;34087.00
250000.00;36;7.00;2;23788.56
709450.00;25;7.00;0;37336.64
550000.00;33;6.50;0;86208.55
431017.45;36;0.58;2;25338.15
1000000.00;57;19.17;0;45240.00
507374.00;22;0.75;1;50108.67
388383.56;43;6.00;0;22474.71
68263.00;59;1.00;0;14980.29
750000.00;37;0.75;1;60030.00
225000.00;45;3.67;0;47747.05
127632.00;38;19.00;1;33739.69
455190.59;49;5.00;0;38753.92
787500.00;59;4.50;0;64831.98
491437.41;37;5.17;2;73244.51
500000.00;35;4.00;2;75290.00
200000.00;35;2.00;1;25633.92
367500.00;35;1.17;0;44088.00
650000.00;44;11.00;0;24185.00
500000.00;54;8.75;0;18286.52
500000.00;38;0.50;0;25027.00
235125.00;51;2.50;0;20262.82
880000.00;46;6.00;1;27958.08
360000.00;28;6.17;0;50503.64
482200.00;38;15.00;0;29190.36
500000.00;52;13.00;0;65250.00
31000.00;39;9.00;0;18664.81
281250.00;30;5.58;0;21570.85
340875.00;42;1.00;1;38966.75
752500.00;56;37.00;0;25027.59
655000.00;26;3.50;1;23507.28
352500.00;31;10.00;0;42136.01
823500.00;34;10.00;1;38487.37
850000.00;33;3.00;0;33522.61
504000.00;23;2.42;0;17400.00
600000.00;38;8.00;1;30246.53
565257.00;35;3.00;1;43820.30
337500.00;30;5.42;1;27179.44
391563.00;60;10.00;0;44950.00
400000.00;54;1.00;0;40454.55
236500.00;41;23.00;1;43936.27
60000.00;39;5.75;2;39601.53
130300.00;34;12.00;2;30539.47
550000.00;45;21.00;0;25011.66
337500.00;51;1.50;0;50915.98
500000.00;39;11.17;1;44439.80
296838.49;56;6.00;0;8193.86
500000.00;50;31.33;0;47304.99
475875.00;43;3.00;0;30492.15
500000.00;43;9.17;1;31208.39
678375.00;34;5.42;2;89733.49
1000000.00;27;1.83;1;18460.00
86048.00;28;7.00;0;50095.06
100000.00;49;5.00;0;37337.65
507882.00;47;27.00;0;24140.22
562500.00;47;7.58;0;30450.00
315000.00;25;1.50;0;40000.00
500000.00;32;2.00;0;35000.00
203000.00;36;1.50;0;16663.00
31000.00;36;11.92;1;35263.38
920000.00;45;6.00;0;43012.16
700000.00;48;29.75;2;16104.08
53750.00;33;0.50;2;21168.00
286875.00;36;12.00;2;45137.08
250000.00;40;4.00;1;13288.40
600000.00;58;7.00;0;31525.82
393750.00;28;0.83;0;46401.54
600000.00;39;0.83;1;41671.13
871556.98;44;22.00;1;23723.78
691933.03;51;9.00;0;160500.00
70000.00;31;9.00;1;25137.34
787500.00;49;1.00;0;59218.77
411700.00;34;6.00;1;27676.44
126331.00;33;8.00;2;59998.01
692918.62;32;9.42;1;38063.70
587500.00;35;4.00;2;43257.00
124664.98;26;1.00;1;19371.47
350000.00;28;7.67;0;39112.86
100000.00;53;7.00;0;27617.85
1116250.00;45;19.58;3;55823.93
550000.00;39;2.42;0;69250.02
120594.00;41;0.50;1;32191.72
884041.28;60;2.50;0;47684.96
803000.00;27;5.00;0;89039.57
500000.00;33;1.67;2;44139.43
200000.00;44;2.75;0;30783.33
521744.34;40;20.00;2;20698.45
1617675.53;29;5.08;3;54265.50
153725.00;36;3.00;1;46656.73
140625.00;55;4.00;0;11385.73
239600.00;51;0.42;0;14604.23
180000.00;27;4.25;0;34293.89
210000.00;27;5.00;0;32569.97
400000.00;27;3.92;0;42006.67
161250.00;23;1.75;0;21268.32
600000.00;31;3.08;1;50684.52
105000.00;23;1.33;0;22937.87
100000.00;27;4.50;1;42546.64
200000.00;22;0.83;0;16596.06
350000.00;21;1.00;0;20517.81
700000.00;53;8.00;0;56546.23
114168.22;26;0.75;1;23925.00
562500.00;30;6.67;1;32224.67
900000.00;34;4.17;0;36591.44
70000.00;26;0.42;0;22966.27
50000.00;31;3.50;1;30734.69
31000.00;28;0.75;2;25225.00
35000.00;34;8.00;0;22225.38
100000.00;47;1.50;1;69185.00
109583.00;61;3.00;0;13603.01
100000.00;26;6.00;0;30377.25
31000.00;34;12.17;1;53424.00
50000.00;36;14.00;1;47223.11
197551.03;27;1.08;0;32929.49
50000.00;31;5.00;1;31738.00
450000.00;42;8.00;0;42476.47
31000.00;28;6.00;1;45895.00
155657.00;25;1.50;0;16082.55
31000.00;32;10.00;2;19837.95
31000.00;34;6.50;1;27121.82
100000.00;35;3.00;2;62565.93
250000.00;42;24.00;1;25523.10
757080.00;45;6.00;1;59995.37
100000.00;31;1.50;0;35466.81
50000.00;32;9.00;2;21492.53
303652.42;53;10.00;0;21127.24
50000.00;34;10.00;0;26007.26
35000.00;35;10.00;1;17400.00
100000.00;34;1.42;0;96860.00
400000.00;58;7.50;0;52009.47
420000.00;31;2.00;0;24847.12
31000.00;37;12.92;3;36223.90
512000.00;47;28.00;1;33451.65
40000.00;49;6.00;2;56425.00
720000.00;51;1.00;0;24143.14
709450.00;26;1.17;1;31241.67
271672.75;21;3.42;0;42000.00
571500.00;27;2.08;0;56105.40
411250.00;42;11.00;2;80560.32
500000.00;32;1.58;0;60900.00
106523.00;23;2.50;0;23392.12
31000.00;26;4.25;0;30500.00
100000.00;32;1.00;1;36975.00
35000.00;45;2.00;0;16000.00
31000.00;35;3.17;2;42002.97
518300.00;54;18.00;1;30399.85
150000.00;50;3.00;0;13231.96
100000.00;38;10.67;0;22078.04
393750.00;51;0.50;0;28032.02
100000.00;54;1.00;0;36542.70
100000.00;58;9.00;1;56303.58
1200000.00;42;15.17;2;47473.53
35000.00;22;1.58;0;23013.00
31000.00;45;6.00;0;50000.00
100000.00;30;3.83;0;56550.00
1000000.00;43;22.58;2;70549.71
50000.00;35;12.08;3;62398.00
40000.00;33;2.92;0;15771.67
100000.00;30;11.50;1;36303.11
710000.00;25;2.50;0;35690.00
31000.00;32;3.08;2;60851.00
500000.00;39;1.00;1;37591.49
62638.03;35;1.67;2;42384.58
503000.00;53;18.42;0;55650.44
200000.00;23;0.92;0;27840.00
1000000.00;31;0.42;1;44716.15
553000.00;30;9.00;2;23163.00
220000.00;29;1.00;1;28442.32
344000.00;58;1.08;0;19361.68
573750.00;30;4.08;1;26986.60
500000.00;44;24.83;2;26025.69
193500.00;31;9.67;2;36463.35
524600.00;26;4.00;0;28050.00
300000.00;47;2.58;1;51500.00
207500.00;35;1.50;2;82011.23
500000.00;34;9.67;0;41140.75
624375.00;48;25.00;0;36085.87
300000.00;43;2.58;0;46574.38
322482.48;52;1.67;0;50025.00
900000.00;57;2.58;0;34441.93
750000.00;56;6.17;0;30016.99
100000.00;51;3.17;0;25003.84
50000.00;30;1.00;2;34040.51
701450.00;39;4.42;1;47192.00
50000.00;47;5.00;1;37867.34
50000.00;38;1.00;2;14160.43
470000.00;36;15.83;1;47013.36
500000.00;35;11.00;1;122871.62
127410.96;56;10.00;0;16399.37
500000.00;26;0.25;0;17860.24
90000.00;33;0.67;1;21441.62
31000.00;40;10.42;2;36502.96
490000.00;29;5.83;1;31423.74
31000.00;42;10.75;1;39410.07
619700.00;32;9.00;0;71477.80
35000.00;27;2.00;0;29653.19
307850.00;28;2.42;1;29008.35
771100.00;52;6.00;1;65030.11
80000.00;27;5.42;0;65668.98
31000.00;28;3.92;1;33000.00
2000000.00;48;14.00;1;121943.21
715000.00;40;2.00;1;62964.38
50000.00;21;0.50;0;15902.91
621400.00;33;11.17;0;29290.08
45000.00;39;1.92;0;93125.00
146077.09;26;0.50;0;14973.36
109059.00;25;2.00;0;24243.90
133045.73;46;3.00;0;24391.27
35000.00;32;3.00;0;26866.00
300000.00;61;9.83;0;9711.81
60000.00;61;4.67;0;21411.99
31000.00;23;1.00;0;47627.93
40000.00;35;6.00;2;26902.05
50000.00;32;0.92;2;32878.00
511300.73;28;8.17;1;30714.74
100000.00;50;1.75;0;34183.33
250000.00;48;7.00;2;32783.09
160650.00;46;6.00;0;41123.70
1060000.00;41;22.25;1;37549.46
31000.00;44;0.33;1;14949.23
300000.00;39;1.00;0;37813.16
50000.00;39;2.00;2;98804.00
35000.00;30;1.67;2;27523.77
31000.00;32;6.42;2;16975.99
31000.00;32;1.42;2;38954.91
252000.00;27;5.25;0;91187.93
31000.00;38;2.00;0;35000.00
300000.00;40;2.00;1;56000.00
31000.00;36;0.50;1;21315.00
31000.00;31;5.00;2;20000.00
300000.00;34;0.75;2;79000.00
450000.00;42;8.17;1;30984.76
50000.00;46;0.75;1;11435.52
31000.00;27;0.25;0;19817.33
31000.00;34;0.25;2;40281.09
63316.59;40;2.25;2;66463.84
100000.00;38;9.50;0;96805.74
60000.00;51;7.00;0;52200.00
211772.39;39;0.58;2;44215.45
50000.00;36;14.42;0;28360.46
100000.00;30;0.67;2;40384.00
50000.00;41;5.83;3;164386.38
708000.00;32;3.00;0;24279.58
31000.00;23;0.33;1;14672.00
100000.00;23;1.00;1;25201.80
50000.00;50;4.00;0;13636.70
35000.00;24;0.83;0;45921.50
32000.00;30;3.33;0;22350.00
115077.11;27;0.92;1;30984.67
817286.96;60;25.75;0;32482.52
100000.00;26;1.50;0;20552.00
100000.00;41;0.75;2;83919.88
73738.99;35;5.75;2;84686.38
50000.00;33;1.00;0;17400.00
300000.00;29;7.00;0;47598.51
80000.00;36;11.00;3;10236.73
706000.00;46;25.00;0;34230.16
50000.00;39;14.83;1;31170.15
31000.00;30;1.25;0;27962.00
300000.00;42;2.25;2;34800.00
31000.00;59;25.42;0;27837.29
31000.00;28;1.08;2;45132.87
50000.00;58;10.00;0;25542.69
300000.00;35;3.50;1;70993.16
200000.00;56;1.00;0;30000.00
2000000.00;28;3.17;0;35192.07
31000.00;32;12.67;1;20425.97
623777.21;29;2.67;2;95700.00
31000.00;39;11.42;0;29897.58
466229.89;35;7.00;2;25593.71
400489.15;31;1.00;1;7105.83
107500.00;22;2.75;0;25187.83
70000.00;32;1.25;1;35878.00
1482000.00;25;0.58;0;38210.08
80000.00;38;0.92;2;38883.00
820000.00;43;10.00;1;25275.51
568700.00;31;7.58;0;42163.68
50000.00;26;0.50;0;20457.88
31000.00;30;7.00;2;24833.02
500000.00;43;1.17;2;9228.17
485382.00;29;8.00;2;58596.18
109636.41;47;9.00;0;33483.42
161250.00;27;2.33;0;25056.00
500000.00;30;7.58;2;17095.94
50000.00;37;4.42;2;54649.23
113625.00;42;5.33;1;18612.57
585000.00;51;4.50;0;39460.00
281250.00;45;3.42;0;42624.17
288200.00;33;3.50;1;17671.87
264630.09;52;10.00;1;20436.64
70271.00;26;3.00;2;34043.52
324325.00;29;7.00;2;63371.26
506300.00;26;5.00;1;34320.42
420572.00;55;30.00;0;19353.56
500000.00;29;7.92;3;42982.76
162163.00;37;0.42;0;16229.88
600000.00;55;17.00;0;19491.30
54055.00;43;4.25;0;21635.88
302450.00;41;22.00;0;48309.36
229658.00;41;1.50;1;33467.79
500000.00;51;0.75;0;34277.50
620000.00;29;0.75;0;31205.70
800000.00;47;18.67;2;50751.11
800000.00;59;6.00;0;41310.50
500000.00;48;3.00;0;59274.67
500000.00;46;4.00;1;65250.00
194595.00;23;1.50;0;22010.33
150000.00;42;19.75;1;29515.79
250000.00;26;5.00;1;21874.94
747500.00;45;2.00;0;10547.31
512500.00;34;1.92;2;143864.00
537789.06;34;3.00;1;31827.00
60000.00;40;6.58;1;29493.00
500000.00;53;32.92;0;22563.63
562500.00;55;11.58;0;42531.54
262000.00;21;0.58;0;35274.05
150000.00;41;9.00;2;53328.79
522000.00;28;2.83;0;34127.00
466475.00;46;20.42;1;20164.38
568125.00;24;3.00;0;35848.71
30704.00;58;21.00;0;30408.12
500000.00;30;3.00;2;65825.00
161250.00;31;0.58;1;23661.59
337500.00;28;8.00;0;19461.11
225000.00;35;0.83;1;47237.67
337500.00;22;1.00;0;18336.97
84000.00;44;5.00;1;34982.00
400000.00;33;6.50;0;85372.61
51283.00;35;7.00;1;26487.95
500000.00;50;25.00;0;96839.60
376250.00;40;4.50;1;38021.90
281250.00;35;15.67;1;60450.88
149813.00;25;3.17;0;14870.92
850000.00;29;2.00;0;75263.00
450000.00;26;1.58;0;41985.34
140686.72;54;20.00;0;26415.81
500000.00;32;12.00;2;36500.61
54055.00;35;1.00;0;20393.23
540000.00;41;16.92;1;53209.94
30000.00;28;1.00;0;19618.61
457143.00;28;3.00;0;27598.68
77778.00;57;0.50;0;12057.37
500000.00;47;28.00;1;40271.31
514286.00;37;4.00;1;48387.20
405900.00;44;1.42;2;33984.99
249676.00;29;4.00;0;21558.95
562500.00;33;10.00;2;53401.18
378379.00;25;1.17;0;12598.54
563305.00;60;25.00;0;22624.00
800000.00;30;0.58;0;37135.00
562500.00;44;24.00;1;30443.21
904750.00;32;1.75;1;61434.51
434286.00;34;1.17;2;34192.38
110134.00;30;0.67;2;20546.37
500000.00;37;0.75;1;33473.63
270271.00;25;1.83;0;26100.00
107843.00;52;1.50;0;22822.68
540541.00;32;7.00;1;75849.30
51173.00;36;9.00;1;27239.14
140541.00;52;0.25;0;5970.70
200000.00;54;31.25;0;16085.88
856000.00;33;7.00;1;60131.79
240000.00;36;16.00;2;32617.61
300000.00;48;2.00;0;15672.82
787500.00;48;1.92;0;31693.33
500000.00;44;6.00;0;73950.00
200000.00;55;38.08;0;68315.56
457143.00;36;7.67;2;40152.65
850000.00;25;4.00;0;63608.58
492350.00;39;7.00;2;93855.75
600000.00;54;17.33;0;45547.00
223850.00;36;17.00;2;42369.29
400000.00;59;3.83;0;19449.23
281250.00;52;0.50;1;26836.86
550000.00;21;1.00;0;38000.84
457143.00;56;38.00;0;22775.65
605406.00;55;6.00;0;49721.31
171429.00;52;3.00;0;36316.50
1000000.00;25;3.50;0;33800.54
216217.00;55;26.00;0;21767.51
55082.00;27;5.00;0;26123.27
789000.00;42;3.00;1;21361.21
102565.00;43;24.75;2;46008.21
162163.00;26;3.00;1;55007.84
338029.00;60;32.00;0;44335.44
400000.00;51;4.33;0;52094.15
500000.00;47;4.00;0;26500.22
500000.00;49;8.00;0;41001.07
450000.00;58;2.50;0;32396.21
457143.00;41;5.00;0;22206.13
100000.00;26;3.00;0;25797.64
100000.00;49;18.00;0;6573.65
100000.00;50;10.00;0;24353.77
212321.00;41;11.92;1;27363.12
500000.00;55;33.00;0;33261.65
500000.00;30;1.08;0;40599.16
510000.00;28;8.67;1;13062.83
432433.00;31;12.00;0;43656.87
500000.00;31;4.00;1;36395.00
114286.00;34;2.00;1;21750.00
800000.00;32;13.00;2;51847.57
35200.00;50;27.17;2;36713.86
433000.00;29;0.58;1;27248.40
500000.00;49;0.92;0;29597.16
563569.00;32;2.00;1;53530.15
100000.00;53;1.42;0;22928.70
342858.00;53;1.42;0;54316.83
160000.00;35;1.33;2;20322.82
61376.00;22;0.50;0;21250.48
31579.00;47;0.67;2;20537.32
550000.00;43;3.00;1;48187.25
450000.00;43;15.17;0;34535.17
162163.00;55;14.00;0;31248.82
357800.00;47;4.17;1;43177.75
222223.00;25;2.25;0;30355.67
650000.00;50;25.00;0;18385.95
100000.00;46;0.67;1;68723.89
500000.00;36;5.00;2;50271.50
800000.00;34;5.00;1;35523.09
63334.00;42;9.00;1;7502.47
444445.00;48;6.58;0;30884.72
50000.00;25;1.00;0;24684.77
108109.00;23;1.83;0;16277.69
502950.00;54;10.00;0;42629.77
216217.00;40;5.00;0;27805.15
500000.00;46;14.00;1;59641.26
148572.00;22;1.00;0;18750.29
500000.00;46;14.00;0;33419.94
514286.00;34;4.00;1;39055.16
84211.00;33;6.00;1;51738.51
444445.00;60;20.00;0;29389.17
210527.00;22;0.67;0;31076.50
300000.00;23;1.92;0;31757.60
490000.00;36;1.92;2;36034.00
200000.00;49;2.00;0;13600.00
559006.74;32;5.42;2;69879.72
500000.00;53;20.00;1;34558.13
165715.00;36;4.00;3;28980.45
500000.00;43;12.00;0;50141.55
53973.00;26;3.00;2;24343.27
402450.00;31;9.00;2;68504.35
457143.00;31;1.08;1;45615.82
571429.00;33;0.75;0;29468.98
50000.00;51;31.08;0;36180.28
1000000.00;38;2.00;2;15903.10
476515.00;56;2.00;0;27346.21
464400.00;25;4.67;0;33311.11
700000.00;43;9.00;1;43223.36
50000.00;40;11.00;1;44330.13
500000.00;51;16.67;0;31711.45
40000.00;33;2.00;1;47077.30
500000.00;25;0.83;0;29890.27
500000.00;59;1.67;0;63530.58
500000.00;47;6.00;0;72077.53
154541.00;40;9.00;1;24936.11
285715.00;42;1.75;1;39565.43
190000.00;29;8.83;1;28705.71
190000.00;29;0.25;1;20078.47
433460.00;57;16.00;0;22141.74
500000.00;29;1.08;2;66960.07
500000.00;33;1.50;1;34400.00
746229.00;53;11.50;0;31929.46
400000.00;32;1.67;1;29944.43
250000.00;32;5.00;1;37138.59
700000.00;40;3.00;3;132682.36
285715.00;23;3.00;1;27582.86
250000.00;56;3.00;0;72104.74
228572.00;32;4.33;0;22238.41
130000.00;54;15.00;0;39470.15
700000.00;23;0.83;0;45222.82
136843.00;26;1.92;0;44115.84
571429.00;46;7.58;0;54761.60
162163.00;49;6.00;0;36799.48
1000000.00;33;5.50;0;100050.00
277778.00;53;30.00;0;36551.06
956250.00;34;4.00;0;56296.41
50000.00;33;3.00;2;54256.62
215000.00;58;6.00;0;38377.34
107500.00;24;2.83;0;47027.08
600000.00;32;5.42;2;50508.64
56250.00;55;33.08;0;14144.79
53000.00;25;1.33;0;17754.76
500000.00;38;0.50;1;23004.30
342300.00;37;4.00;2;51129.80
711515.49;36;2.25;2;78300.00
670000.00;59;12.00;0;27168.37
161250.00;41;14.00;1;18574.82
300000.00;35;1.67;0;41958.07
499300.00;26;7.00;1;35726.70
272100.00;22;0.50;0;22329.15
283500.00;24;1.25;0;16171.96
344000.00;43;3.58;0;24633.47
600000.00;40;8.00;0;35859.50
650000.00;49;30.00;0;19041.42
600000.00;23;1.33;0;40395.51
300000.00;58;1.42;0;7614.46
150000.00;35;3.00;0;36159.00
93275.00;30;5.00;0;45509.37
565819.00;29;3.75;1;51859.71
51250.00;34;8.00;0;24998.28
51354.00;33;14.83;2;34141.52
55900.00;55;21.00;0;15065.70
165000.00;37;12.00;0;33628.73
500000.00;31;0.92;0;60000.00
207958.80;30;8.00;0;60400.78
500000.00;56;7.83;0;32894.63
621818.99;25;3.00;1;30401.89
400712.58;31;0.92;2;22969.71
500000.00;33;7.08;1;120060.00
107500.00;30;3.00;1;32562.03
322500.00;38;13.00;1;49460.00
1750000.00;50;0.50;0;57000.00
500000.00;51;32.50;0;16143.35
106139.07;35;2.00;2;20819.92
650000.00;27;0.42;0;78300.00
134000.00;26;1.50;0;58300.60
500000.00;32;0.50;0;24241.49
225000.00;33;1.25;1;38253.62
56250.00;35;3.33;2;23925.00
142748.00;24;1.00;1;35225.62
500000.00;56;14.00;0;39150.00
410000.00;53;10.00;0;40013.18
205060.60;45;21.67;0;46484.25
300000.00;35;5.00;2;42050.00
153219.16;39;9.00;1;33187.72
500000.00;28;3.00;0;42385.23
1000000.00;41;1.25;0;134311.83
353645.88;54;2.83;0;10166.98
322500.00;28;9.08;1;37620.48
290250.00;25;0.50;0;27430.35
450000.00;57;7.00;0;43286.62
163182.00;57;0.58;0;17749.63
675000.00;53;29.17;0;29136.45
319228.44;48;6.00;0;86196.14
587500.00;46;1.17;1;34107.05
482585.29;25;6.00;0;33623.32
249700.00;21;0.50;0;34346.21
900000.00;48;3.00;2;26008.58
300000.00;43;15.50;1;40276.28
606232.52;28;4.50;0;27469.00
342858.00;26;3.00;1;57860.63
645000.00;28;1.92;0;104555.95
500000.00;25;0.75;0;31568.54
299925.00;59;16.50;0;30281.22
550000.00;41;4.50;1;36448.32
146250.00;52;5.00;0;37557.80
626251.50;47;5.00;1;26100.00
500000.00;47;7.00;0;24696.03
500000.00;48;17.00;0;23094.92
170000.00;34;1.42;0;21750.00
600000.00;52;4.00;1;45240.00
337500.00;35;8.00;0;34159.57
618750.00;35;7.00;2;46021.68
463355.00;58;9.42;0;80592.43
605000.00;54;33.00;0;32161.79
600000.00;43;25.00;1;25826.64
400000.00;31;0.83;0;31124.75
406000.00;49;2.00;0;24293.75
500000.00;39;10.58;1;60274.18
950570.00;35;1.00;1;177651.00
338569.00;33;1.33;2;33950.95
526874.00;58;5.00;0;36463.31
450000.00;25;1.08;0;61043.91
454242.58;34;9.08;1;52182.77
486000.00;29;4.50;2;44663.09
460572.00;55;10.00;0;13202.86
297143.00;22;2.00;0;41219.16
342858.00;31;0.58;1;28147.40
117500.00;24;3.00;1;34800.00
300000.00;23;3.08;0;29632.72
500000.00;44;24.00;2;92848.00
1012500.00;29;5.00;1;42473.65
562500.00;42;16.00;1;43124.48
150000.00;61;12.17;0;31922.92
1125000.00;37;3.00;1;57543.17
458000.00;50;15.00;0;33968.54
216217.00;51;2.00;0;14242.50
225000.00;43;1.50;0;25463.11
550000.00;36;1.00;1;78728.66
300000.00;24;1.50;0;33213.26
400000.00;54;38.00;0;13779.54
601450.00;40;3.00;0;52325.84
520000.00;30;10.00;1;37874.12
430000.00;29;6.00;1;46155.64
215000.00;21;1.75;0;37412.06
107500.00;48;4.00;0;21957.00
110500.00;55;14.00;0;29905.49
243800.00;42;4.50;2;32190.00
705000.00;50;6.00;0;64358.71
943525.00;28;6.00;0;48450.00
353000.00;35;3.67;2;38207.42
676069.00;47;24.00;0;41856.19
483750.00;33;9.42;1;63022.80
520875.00;35;3.00;1;29348.19
697388.00;46;2.25;0;245273.22
350000.00;22;0.50;0;25330.41
165000.00;60;1.00;0;9817.95
680000.00;53;5.00;0;53355.32
550000.00;34;2.00;2;78837.00
1000000.00;30;7.00;1;27690.54
376250.00;41;8.00;0;34569.39
350000.00;31;10.00;0;22207.16
500000.00;30;6.00;0;45507.54
537500.00;40;15.00;0;43099.15
512000.00;48;12.00;0;49046.31
265073.00;27;3.42;1;33565.22
192699.72;50;28.00;0;21020.21
146250.00;26;3.75;0;19534.50
525998.00;60;11.00;0;30026.55
137143.00;43;11.00;1;21006.52
152450.00;26;1.50;0;41353.43
1000000.00;61;7.00;0;45714.00
1200000.00;55;3.00;0;30223.80
300000.00;26;2.83;0;45000.00
550400.00;28;1.42;0;62650.44
50000.00;57;19.75;0;174146.70
602000.00;30;7.00;1;54596.70
1125000.00;33;3.83;0;128965.98
262474.00;58;23.92;0;29243.44
183263.00;54;20.00;0;18860.98
450000.00;21;1.00;0;29879.46
80000.00;23;3.00;0;31916.21
280000.00;28;3.00;0;29913.81
750000.00;39;3.50;3;100515.49
500000.00;48;9.00;2;30189.75
537500.00;31;1.50;0;65610.59
1000000.00;43;6.00;1;95450.37
165415.77;54;13.00;0;46607.93
70000.00;54;1.67;0;34800.00
700000.00;33;4.00;2;20253.60
552250.00;52;32.83;0;24827.00
116438.00;32;10.00;3;20881.75
133740.21;44;2.00;1;21532.06
822500.00;56;3.00;0;107207.61
312000.00;30;0.50;1;37812.75
739000.00;40;21.00;1;33215.27
739000.00;37;16.67;1;18614.11
600000.00;31;4.33;0;183685.76
393750.00;32;11.00;2;56131.25
149865.89;36;8.83;1;46712.69
1000000.00;33;2.00;0;66994.39
627750.00;24;1.67;1;23766.05
1000000.00;48;1.83;0;65711.76
110725.00;27;0.75;0;23151.69
105000.00;45;5.00;1;20868.77
225000.00;27;6.00;0;36375.78
200000.00;39;1.92;0;68400.65
701000.00;48;17.50;0;120148.09
736875.00;36;16.67;1;48818.72
640000.00;52;20.00;0;19758.85
55125.00;24;0.83;0;20020.46
576279.73;29;8.50;2;53313.17
60900.00;44;1.17;0;12936.00
518625.00;50;5.00;0;22533.17
353600.00;38;8.92;0;47699.24
549451.00;31;7.00;0;33818.20
207000.00;58;2.33;0;8288.12
53750.00;28;0.50;2;19140.00
236250.00;21;0.92;0;22599.69
360000.00;37;2.50;1;30574.11
400000.00;50;17.00;0;24692.15
330155.00;30;1.67;1;21750.00
107500.00;42;0.75;1;17702.47
571429.00;52;3.00;0;36078.23
600000.00;25;4.67;0;31700.00
300000.00;56;28.00;1;38805.77
500000.00;31;0.67;1;21932.00
